,p_max,p_min,p_avg,p_std,p_var,p_mid,vx_max,vx_min,vx_avg,vx_std,vx_var,vx_mid,vy_max,vy_min,vy_avg,vy_std,vy_var,vy_mid
6_948,0.9707018,-1.2586949,-0.13822879,0.37251365,0.13876642,0.043358594,56.31271,0.0,36.24408,9.981128,99.62291,36.588745,33.27028,-11.453882,1.5825089,5.69337,32.41446,1.4476638
6_949,0.99053997,-1.3100464,-0.15927973,0.4255855,0.18112303,0.036127735,56.49182,0.0,35.675022,11.318364,128.10538,36.69453,32.942127,-15.060954,1.7077111,6.507936,42.353233,1.3836994
6_950,0.9805016,-1.5485797,-0.14066587,0.4012035,0.16096425,0.023015143,59.309658,0.0,35.89294,10.294896,105.984886,36.766342,28.284403,-13.291796,1.482369,6.157101,37.909897,0.866323
6_951,0.9518648,-0.908589,-0.12591256,0.33595225,0.112863906,-0.0047914563,50.6787,0.0,36.1837,9.669042,93.49037,36.904095,34.952084,-10.373538,1.5322323,5.136877,26.387506,1.3758535
6_952,0.9746917,-1.6211901,-0.13400489,0.4132163,0.17074771,0.08393097,59.78016,0.0,35.948486,10.4211235,108.59982,36.09805,34.546204,-12.5847435,1.3203391,6.0476346,36.573887,0.6277013
6_953,0.9648201,-1.0523727,-0.13559006,0.3617691,0.1308769,0.021822955,53.944077,0.0,36.314487,9.910995,98.227806,36.72583,35.749886,-11.525588,1.4959881,5.515407,30.419718,1.2095306
6_954,0.98037815,-1.6257559,-0.15946095,0.46052444,0.21208276,0.04419977,60.753708,0.0,35.63082,11.653408,135.80191,35.934227,31.10192,-13.574987,1.8027894,6.830208,46.651737,1.3582408
6_955,0.9869755,-1.5722753,-0.1209501,0.36751962,0.13507067,0.052111514,58.571987,0.0,35.6946,9.962736,99.2561,36.743347,36.16688,-17.039104,1.3606174,5.573464,31.063501,1.0117594
6_956,0.984154,-1.2553027,-0.14097826,0.40794855,0.16642202,0.06746397,55.575478,0.0,35.86691,10.428525,108.75414,36.301254,33.23406,-14.279614,1.5213401,6.084878,37.025738,1.1133106
6_957,0.9840777,-1.751958,-0.11376341,0.35205117,0.12394003,0.049414605,59.442986,0.0,35.75622,9.595283,92.06944,36.641052,39.162807,-14.989325,1.3129028,5.192271,26.959679,0.986542
6_958,0.982077,-1.5761096,-0.12488419,0.36038217,0.12987532,0.0541333,56.81974,0.0,36.051422,9.649912,93.1208,36.46247,39.36307,-11.501395,1.5185648,5.199419,27.03396,1.4037275
6_959,0.98787063,-1.5129073,-0.13126794,0.3615538,0.13072115,0.065313116,56.208954,0.0,36.02779,9.92653,98.536,36.516624,38.264397,-14.264848,1.5309322,5.3571043,28.698565,1.3214624
6_960,0.9857737,-1.4626727,-0.13772058,0.38358212,0.14713523,0.056486204,58.378323,0.0,36.09812,10.1353445,102.72521,36.55274,31.802528,-14.883066,1.4766792,5.896657,34.77056,1.1487235
6_961,0.9710239,-1.4051536,-0.13810657,0.35873476,0.12869062,0.0018663036,55.003464,0.0,36.03961,9.959543,99.1925,36.893867,37.28696,-13.045794,1.4319434,5.5688047,31.011585,1.117227
6_962,0.94435805,-1.5219834,-0.12678948,0.41183895,0.16961132,0.057029635,58.88632,0.0,35.721447,10.121504,102.44483,36.2879,31.011093,-10.672176,1.3895463,6.029985,36.360718,0.92408884
6_963,0.96304333,-1.2545315,-0.13856965,0.39902666,0.15922228,0.054190226,55.777973,0.0,35.93103,10.285794,105.79756,36.33716,33.011726,-13.455669,1.6080879,5.9543705,35.45453,1.3204906
6_964,0.9880722,-1.4364789,-0.13464753,0.3829328,0.14663753,-0.0062827086,57.49102,0.0,35.886837,10.03553,100.71187,36.585957,35.063477,-13.169557,1.4862696,5.8747144,34.512268,1.0364109
6_965,0.9696621,-1.2957673,-0.146512,0.3936061,0.15492576,0.04668895,56.39474,0.0,35.834442,10.726146,115.0502,37.08206,31.70904,-15.051401,1.4894238,6.1358085,37.648144,1.1380367
6_966,0.98127764,-0.9030346,-0.12181491,0.32729992,0.107125245,0.05212565,51.902912,0.0,36.26713,9.5184145,90.60021,36.680264,37.116543,-12.950406,1.5171336,4.9739084,24.739765,1.2033538
6_967,0.9869861,-1.3504373,-0.13183072,0.38651174,0.14939134,0.028727649,55.371075,0.0,35.620975,10.5911665,112.172806,36.575012,35.845535,-15.170322,1.4687287,5.873734,34.50075,0.9245722
6_968,0.95062846,-1.031563,-0.11100025,0.34679195,0.12026465,0.06035748,50.57307,0.0,36.085194,9.31104,86.69547,36.14485,37.27273,-11.121769,1.473003,4.9264727,24.270134,1.2200948
6_969,0.93851894,-1.4873106,-0.13109563,0.40808135,0.1665304,0.062108397,58.621098,0.0,35.81358,10.184486,103.723755,36.39806,30.026783,-10.723303,1.4235824,6.056257,36.678246,1.0952592
6_970,0.98279667,-1.3457716,-0.13192867,0.39515933,0.15615089,0.026267575,56.93066,0.0,35.735645,10.407872,108.32381,36.6677,31.93436,-11.577587,1.373832,5.9965987,35.959194,0.84099257
6_971,0.9838758,-1.0157298,-0.11493705,0.34210628,0.117036715,0.03188608,50.546577,0.0,36.034195,9.546207,91.13008,36.437042,37.266167,-13.054931,1.5310984,5.0829396,25.836277,1.393785
6_972,0.9860823,-1.2407262,-0.13294548,0.41456106,0.17186087,0.08730703,55.613335,0.0,35.504974,10.960175,120.12543,36.184162,33.843918,-13.018041,1.4400184,6.0240574,36.28927,0.9131939
6_973,0.9832162,-1.106875,-0.11986296,0.3378084,0.114114515,0.023977028,53.206387,0.0,35.966278,9.141226,83.562004,37.03003,31.393732,-15.908361,1.2163707,5.259627,27.663673,1.0359303
6_974,0.9473204,-1.2529173,-0.12075455,0.37354207,0.13953367,0.071315326,55.75371,0.0,35.97184,9.716206,94.40465,36.424244,29.986486,-12.721324,1.3898404,5.5593314,30.906166,0.66832966
6_975,0.97384334,-1.2410092,-0.13480315,0.35455877,0.12571192,-0.029706214,55.157726,0.0,36.151962,9.758562,95.22953,37.07159,34.57404,-12.404784,1.5179925,5.5469146,30.768263,1.2021139
6_976,0.9814894,-1.0776093,-0.11947136,0.34037,0.11585173,-0.017071255,51.6072,-1.6145012,35.967144,9.697817,94.04766,36.726044,40.022167,-13.104821,1.6210595,5.160641,26.632215,1.446128
6_977,0.9771774,-1.2416056,-0.1585352,0.3979556,0.15836866,0.009570037,54.81168,-1.3065437,35.955585,10.776613,116.13538,36.916718,35.14314,-13.269912,1.6307288,6.2230496,38.726345,1.471628
6_978,0.9868919,-1.4853934,-0.13553658,0.3971901,0.15775996,0.0400173,57.366806,0.0,35.93098,10.152156,103.06626,36.48495,36.200333,-11.700498,1.4338218,5.869186,34.447342,0.8211127
6_979,0.9876897,-1.6103722,-0.13589616,0.38450313,0.14784266,0.014501693,59.803665,0.0,35.591312,10.570985,111.74573,37.317066,33.407307,-15.119727,1.2921287,6.0228252,36.274426,0.8879615
6_980,0.94003385,-1.0527675,-0.11972894,0.31984892,0.10230334,0.041472398,51.68593,0.0,36.422356,9.2641535,85.82453,36.726196,38.324226,-7.843746,1.4723136,4.7271695,22.34613,1.3846948
6_981,0.98074794,-1.0778296,-0.12424298,0.3418897,0.11688858,0.020020839,52.07971,0.0,35.974037,9.389349,88.15988,36.99922,31.148111,-14.224925,1.1854731,5.339461,28.50984,0.8313552
6_982,0.9767504,-1.0672213,-0.13127664,0.3586033,0.12859632,0.04762529,53.01269,0.0,36.081863,9.991946,99.839,36.919632,32.64625,-12.404721,1.4761829,5.4671817,29.890074,1.0851772
6_983,0.96059173,-1.131509,-0.13681369,0.33492053,0.11217176,-0.037479866,54.46406,0.0,36.50167,9.593748,92.04001,37.317623,34.2905,-9.262296,1.4658397,5.328716,28.395212,1.3215845
6_984,0.9724634,-1.290645,-0.124976374,0.35267183,0.124377415,0.04665087,56.22824,0.0,36.06267,9.667239,93.45551,36.997124,31.015953,-14.637439,1.4522362,5.488511,30.123753,1.0530035
6_985,0.97889304,-1.6088374,-0.13356009,0.39264825,0.15417264,0.03717085,59.377377,0.0,35.78735,10.198988,104.01935,36.78465,33.808357,-12.602309,1.3364383,5.975239,35.70348,0.8288847
6_986,0.95397455,-1.1765708,-0.13420227,0.38093248,0.14510955,0.07532911,55.30115,0.0,36.173393,10.0823765,101.65431,35.98706,32.673557,-12.387318,1.5771811,5.6396794,31.805984,1.1492131
6_987,0.9845717,-1.4572917,-0.14209327,0.41115397,0.1690476,0.01016681,58.242657,0.0,35.812897,10.448134,109.16352,36.600403,32.93654,-12.58612,1.5062273,6.264347,39.242046,1.2001016
6_988,0.9582659,-1.2171265,-0.14002293,0.37985605,0.14429063,0.04439947,55.88429,0.0,36.388443,10.013845,100.2771,36.52777,32.35885,-9.028602,1.4810994,5.6859913,32.330498,0.962034
6_989,0.98692703,-1.4469187,-0.12812784,0.37557888,0.14105949,0.037397206,58.26106,0.0,35.985706,9.961093,99.223366,36.560127,33.720695,-15.430461,1.4254533,5.7482862,33.042793,0.9678861
6_990,0.9647806,-1.4436202,-0.13564672,0.4099357,0.1680473,0.07578249,58.738716,0.0,35.949398,10.487443,109.986465,36.19811,30.430676,-8.94047,1.4869211,5.997787,35.97345,0.8956163
6_991,0.94659895,-1.5944351,-0.1354716,0.44421145,0.19732381,0.08567714,60.368553,0.0,35.606667,10.956856,120.0527,35.597984,31.45607,-10.849841,1.4446383,6.4002657,40.963398,0.93582016
6_992,0.98332864,-1.5347677,-0.12614614,0.36032093,0.12983117,0.02164649,58.486507,0.0,35.879795,9.84862,96.99532,37.028797,34.639927,-14.90052,1.2962174,5.5577426,30.8885,0.8352564
6_993,0.96341366,-1.3347352,-0.15131572,0.38858923,0.15100159,-0.008598414,56.85813,0.0,36.03536,10.606369,112.49506,36.97712,29.669367,-10.609845,1.6745478,6.128345,37.556614,1.4700595
6_994,0.97539026,-1.0138206,-0.12308165,0.32391015,0.10491778,0.061599992,52.918343,0.0,36.37052,9.384031,88.06004,36.559303,34.64806,-12.617841,1.5289304,4.9322243,24.326838,1.2309957
6_995,0.9786734,-1.2094239,-0.13740289,0.36737105,0.13496149,0.0071903113,54.99602,0.0,36.1214,9.930247,98.6098,36.922592,34.34205,-12.710663,1.4693346,5.7013636,32.505547,1.0700746
6_996,0.9744382,-1.462006,-0.12024928,0.30592713,0.09359141,0.004402794,55.959373,0.0,36.369793,9.183677,84.33992,37.15058,38.868343,-11.191352,1.4224015,4.767122,22.725452,1.5076357
6_997,0.9760296,-1.1448152,-0.13539425,0.36050007,0.1299603,-0.033977948,54.33084,0.0,36.05946,9.973665,99.47399,36.943207,34.184284,-12.411036,1.5446974,5.7056518,32.554462,1.1915586
6_998,0.98317766,-1.3571266,-0.1204238,0.36429143,0.13270824,0.0032075462,56.21872,0.0,35.792995,9.931276,98.63025,36.84407,35.134247,-10.669805,1.2952199,5.5530577,30.836449,0.86694455
6_999,0.9835657,-1.3528593,-0.13345951,0.38854942,0.15097065,0.06737153,56.30658,0.0,35.89039,10.06869,101.378525,36.537727,34.94721,-14.305391,1.4311222,5.8075914,33.72812,0.9489685
7_0,0.99753785,-1.1431184,-0.115645744,0.3135184,0.098293796,-0.0106893815,113.10064,0.0,75.682846,18.937407,358.6254,76.96037,63.509926,-32.996227,1.6861221,10.227089,104.59335,0.6816896
7_1,0.9845209,-0.9938693,-0.13740794,0.3337152,0.11136584,0.03340579,110.3853,0.0,76.63494,19.936731,397.47327,77.3651,57.932667,-37.498234,1.8848493,11.194342,125.31329,1.6045359
7_2,0.9712172,-1.1620299,-0.11547892,0.29764926,0.08859509,0.022115374,112.19628,0.0,76.62082,17.893703,320.1846,78.0515,65.77001,-35.235493,1.343771,9.787132,95.78795,1.2717354
7_3,1.0044832,-1.4055383,-0.13565403,0.33160874,0.10996435,-0.056904703,120.31854,0.0,75.29304,21.231968,450.79648,78.697975,67.486664,-38.513523,1.9139789,11.6281395,135.21364,1.2280046
7_4,0.96552056,-0.80082387,-0.1132567,0.2893549,0.08372625,-0.019472338,103.87046,0.0,76.281044,18.070889,326.55704,77.33553,61.256138,-28.34059,1.9120342,9.422775,88.7887,1.737562
7_5,0.98559785,-0.95979035,-0.12330292,0.29879683,0.08927954,-0.040547013,108.57499,0.0,76.0553,19.187767,368.1704,78.05219,57.66539,-27.484793,1.8156228,9.994406,99.88814,1.2567472
7_6,0.99949485,-1.1328981,-0.13768993,0.34624866,0.11988814,0.01336956,114.727356,0.0,75.962494,20.853222,434.85684,77.87897,62.669403,-37.358788,1.8679577,11.54305,133.242,1.1888622
7_7,1.0018914,-1.2597744,-0.13014951,0.31953385,0.10210189,0.017154036,115.7426,0.0,75.85611,20.50683,420.53012,77.18793,65.76319,-37.361343,1.8289251,10.722632,114.97485,1.6443045
7_8,0.9737892,-0.9582016,-0.1170646,0.302928,0.09176537,-0.009824835,106.719604,0.0,76.40091,18.662397,348.28506,77.28027,66.395775,-26.516657,1.8251306,9.898104,97.97246,1.951067
7_9,0.9981513,-1.05781,-0.123627916,0.30592543,0.09359037,-0.012351361,108.07239,0.0,75.9847,19.918646,396.75244,77.32817,67.82735,-33.57227,1.922241,10.229454,104.64172,1.6260681
7_10,0.9673999,-1.0877403,-0.14280035,0.34589404,0.11964268,-0.033489764,112.26557,0.0,75.63267,21.40789,458.29776,77.9061,61.801647,-33.306923,2.267534,11.409911,130.18608,2.027947
7_11,0.99320465,-1.0209503,-0.12607108,0.32069808,0.10284726,0.008314101,110.16553,0.0,76.26191,19.508587,380.585,76.887024,61.317097,-33.324074,1.8422728,10.7795925,116.199615,1.3341906
7_12,0.99259377,-1.1896735,-0.13924451,0.335669,0.11267369,0.0174843,116.01689,0.0,76.23535,20.403109,416.2868,78.27265,53.157707,-42.378914,1.8626025,11.721372,137.39055,2.1748133
7_13,1.0013156,-1.322163,-0.14060041,0.3626485,0.13151392,0.006972247,118.33459,0.0,73.303085,23.842588,568.469,77.928375,60.65063,-47.291225,1.9414272,12.126638,147.05536,1.7132008
7_14,1.0003839,-1.3929754,-0.11908052,0.33417284,0.111671485,0.01843886,119.91374,0.0,73.96927,21.233603,450.8659,77.637695,63.84261,-37.65249,1.5385675,10.778176,116.169075,1.1992325
7_15,0.9710215,-1.2229584,-0.11563602,0.30058044,0.0903486,0.008958072,111.86697,0.0,74.95899,20.316483,412.7595,77.42633,69.64235,-34.831795,1.7209271,9.568042,91.54743,1.5070442
7_16,0.98564273,-0.88733226,-0.115662895,0.29798934,0.08879765,0.016608423,107.15094,0.0,75.99287,18.976173,360.09512,77.7284,52.817688,-31.833986,1.6518066,9.9106045,98.22008,1.4269842
7_17,0.9802548,-1.4261539,-0.14784116,0.37966278,0.14414382,0.013555329,122.53152,0.0,75.92378,21.48614,461.6542,77.06315,47.84906,-36.241062,2.2582445,12.728282,162.00916,2.2639756
7_18,0.97970265,-1.2096553,-0.10665119,0.27193534,0.07394884,0.01102193,112.12742,0.0,75.45485,18.710512,350.08325,77.07121,70.21675,-38.688572,1.9675648,8.842583,78.19128,1.5912576
7_19,0.9809246,-1.0711104,-0.14025356,0.31544003,0.099502414,-0.028722791,110.927185,0.0,75.83391,19.292383,372.19608,78.694016,42.17182,-32.821636,1.5330665,11.118593,123.62311,1.8329488
7_20,0.9698709,-1.1975143,-0.14028785,0.34516025,0.1191356,-0.021013483,116.24672,0.0,76.72478,19.619493,384.9245,77.976074,51.709465,-24.282194,1.8781313,11.626548,135.1766,1.8018527
7_21,0.9878084,-0.92922395,-0.12013991,0.28124523,0.07909889,-0.012804681,107.49741,0.0,76.73447,18.28481,334.33423,77.8613,61.503475,-28.857647,1.7666378,9.597636,92.11462,1.9555647
7_22,0.9992972,-1.012579,-0.13336541,0.33858922,0.114642665,0.027487416,110.48427,0.0,75.16536,21.247635,451.462,77.56061,62.513077,-38.566357,1.8632594,11.014694,121.32349,1.6413572
7_23,0.9892188,-1.0468248,-0.11608999,0.2922424,0.085405625,-0.021339927,111.84916,0.0,76.46201,18.339563,336.3396,77.85682,56.10527,-30.966963,1.610233,10.003075,100.06149,1.330625
7_24,0.9824388,-1.1596174,-0.12180313,0.32859653,0.107975684,0.013593796,115.053795,0.0,75.90699,19.54368,381.95544,77.26648,61.877655,-34.180744,1.6605881,10.866293,118.076324,1.6971455
7_25,0.98429656,-0.9329406,-0.13636482,0.297892,0.08873964,-0.032852888,105.224525,0.0,76.5507,19.871277,394.8676,78.41545,65.934494,-33.724953,2.1442797,10.438622,108.964836,2.3833942
7_26,0.99518037,-0.862857,-0.12979907,0.27963603,0.0781963,-0.044517796,104.12262,0.0,76.06794,19.624846,385.13455,78.98697,63.13481,-30.323181,1.871665,9.866492,97.347664,2.1135101
7_27,0.9717057,-1.1536838,-0.10858085,0.3219973,0.103682265,0.020744475,114.516106,0.0,75.9344,18.36763,337.3698,77.011665,50.994884,-28.111128,1.5932243,10.300191,106.093925,1.2228127
7_28,0.99685556,-0.9162623,-0.124334276,0.2953728,0.08724509,-0.046118394,106.14407,0.0,75.69534,19.711422,388.5402,78.028595,64.508705,-34.90334,2.0611544,10.131253,102.642296,2.0386386
7_29,0.98766315,-0.91562647,-0.11636336,0.27099195,0.07343663,-0.013606349,107.94937,0.0,76.67494,18.047697,325.71936,77.63551,62.98088,-33.812042,1.8341098,9.405805,88.46917,2.048989
7_30,1.0009112,-1.1117022,-0.123614386,0.3054083,0.09327423,0.00060139585,111.63931,0.0,76.27635,19.305128,372.688,77.352844,66.324684,-39.46374,1.6834275,10.552693,111.35934,1.6251132
7_31,0.995538,-1.084025,-0.11601359,0.2774396,0.07697272,0.0004816853,110.52751,0.0,75.451836,19.434738,377.709,78.41237,65.12866,-39.40068,1.729864,9.470238,89.68541,1.805846
7_32,0.9747558,-1.0763457,-0.12259644,0.3098351,0.09599779,-0.020753738,113.250946,0.0,76.564606,18.607676,346.2456,78.28683,58.058292,-32.02938,1.6462767,10.436287,108.91608,0.8293891
7_33,0.9911083,-0.9849858,-0.12722072,0.29585496,0.08753016,-0.03523235,109.69328,0.0,76.30955,19.306349,372.73514,78.53758,63.718613,-34.05051,1.7662749,10.624855,112.887535,2.041159
7_34,1.0024728,-1.142137,-0.121432684,0.3194666,0.10205891,-0.023797374,111.07666,0.0,75.28745,20.398272,416.0895,77.53622,68.09353,-40.952827,1.5238272,10.89831,118.77315,1.1501284
7_35,0.9936016,-1.1434816,-0.13079213,0.32046562,0.10269821,-0.027478244,114.034,0.0,76.29286,19.554667,382.38498,77.813835,57.28106,-34.31405,1.979693,11.10334,123.28417,1.8266977
7_36,1.0038623,-1.1028075,-0.14032573,0.3186802,0.10155707,-0.015321944,110.18739,0.0,75.95477,20.82212,433.5607,77.699234,67.658936,-37.08384,2.0934248,11.301457,127.72294,2.420648
7_37,0.98988783,-1.2616377,-0.13593286,0.35944888,0.1292035,-0.017237402,117.949905,0.0,75.60774,20.959381,439.2957,77.0954,60.928806,-35.682274,2.0319486,12.095421,146.29921,1.5801148
7_38,0.98990834,-1.317141,-0.13523376,0.35946962,0.1292184,0.015816702,119.49297,0.0,75.86823,20.712278,428.9985,77.52765,51.93605,-36.064735,1.8886094,11.913039,141.9205,1.2862937
7_39,0.9965121,-1.3236095,-0.12157214,0.3148105,0.09910566,-0.0077429265,115.8775,0.0,75.72842,19.687895,387.61322,77.26384,72.64929,-38.56964,2.0044787,10.492408,110.090614,1.8058411
7_40,0.9885136,-1.1265674,-0.1164757,0.30215216,0.09129593,0.02813125,113.220535,0.0,76.36407,18.457819,340.69107,77.26846,63.30916,-37.187767,1.6690612,10.033627,100.67366,1.6838645
7_41,0.9867261,-0.84266365,-0.118458286,0.32141802,0.103309534,0.045166057,106.627975,0.0,76.34836,19.00477,361.1813,76.309044,62.017536,-31.999372,1.7239455,10.269676,105.466255,1.0207871
7_42,1.00409,-1.0377312,-0.15087415,0.3580096,0.12817088,-0.046482377,111.298195,-3.8218503,74.53936,23.243973,540.2823,77.42996,66.03081,-36.899467,2.3680966,12.071622,145.72404,1.7719692
7_43,0.99542844,-1.1434345,-0.14858632,0.35286415,0.1245131,-0.031994693,114.07459,0.0,75.14254,22.332188,498.72662,77.58063,59.081604,-37.23387,2.3046823,11.992676,143.82428,1.7372558
7_44,0.980578,-1.3079857,-0.12935363,0.34118474,0.11640702,-0.010530086,118.48775,0.0,75.525024,20.273357,411.00903,77.43347,46.29446,-32.690216,1.8278298,11.489432,132.00705,1.524557
7_45,0.9878056,-1.0163517,-0.11953917,0.31007075,0.096143864,-0.003471391,110.7645,0.0,75.65226,19.718458,388.81757,78.058914,59.56276,-34.79197,1.724854,10.315151,106.40235,1.2192878
7_46,0.9685548,-1.1555657,-0.12220376,0.34697166,0.12038934,0.047538094,115.29722,0.0,75.63902,20.485065,419.63788,76.56641,60.120316,-34.724766,1.9468472,11.006378,121.140366,1.5148652
7_47,0.99944496,-1.3665535,-0.13146672,0.33202672,0.11024175,-0.00278193,115.549805,-0.8461299,76.05667,20.342617,413.82208,77.01892,73.47758,-31.62819,2.0906053,10.564998,111.61917,2.0870156
7_48,0.985665,-0.8572059,-0.105741635,0.24812974,0.061568365,0.011953255,103.65972,0.0,76.59207,17.535387,307.4898,77.8342,65.055626,-37.68034,1.7585424,8.550751,73.11534,1.7781596
7_49,0.9927901,-1.3223163,-0.12006203,0.29385886,0.08635303,-0.0077211116,115.70081,0.0,75.84071,19.585863,383.60605,78.28699,70.62811,-37.60752,1.6628838,9.924069,98.48715,1.2885042
7_50,0.9873573,-1.3346978,-0.12700853,0.30662504,0.09401891,-0.05227022,119.228836,0.0,75.661705,19.622896,385.05807,78.82999,55.793724,-33.532852,1.5624368,10.883247,118.44507,1.7117184
7_51,0.98593515,-1.235029,-0.12514044,0.3632187,0.13192782,0.03834293,117.34416,0.0,76.13462,19.61609,384.79102,76.82417,65.988235,-36.28181,1.4112145,11.539083,133.15044,0.8264133
7_52,0.96229416,-1.0233922,-0.1316969,0.31058127,0.09646072,-0.04436618,110.78032,0.0,76.02109,19.924826,396.9987,78.5012,62.022697,-27.46804,1.9508549,10.687817,114.22942,2.1548643
7_53,0.99618804,-1.3444704,-0.11239347,0.32841158,0.10785417,0.026691727,119.063545,0.0,75.559,19.370285,375.20798,76.57517,65.497475,-41.06272,1.5140376,10.666584,113.776024,1.1198734
7_54,0.9696677,-0.99826986,-0.13089441,0.32507497,0.10567374,0.0062464844,111.61005,-4.877087,75.128784,21.871042,478.34247,76.59012,61.398098,-34.82028,2.3677297,10.694415,114.37052,1.7791982
7_55,0.98762137,-1.2454379,-0.1332642,0.31391427,0.09854217,-0.05671825,116.210175,0.0,76.017624,20.05097,402.04138,78.37169,66.54557,-35.90157,2.09943,10.964624,120.22299,1.6027638
7_56,0.9908656,-1.1671051,-0.13443692,0.33504167,0.11225293,-0.019527383,115.88647,0.0,76.1025,20.28579,411.51328,78.18934,62.34026,-36.444668,1.6430726,11.624826,135.13658,1.9466835
7_57,1.0027846,-1.5133353,-0.12568064,0.34003744,0.11562545,-0.0077649434,123.04728,0.0,75.57176,20.22514,409.0563,77.05142,67.49533,-33.767376,1.6737863,11.237412,126.27944,1.4693241
7_58,0.98086494,-0.92795056,-0.12711836,0.27091682,0.07339593,-0.06387478,107.1005,0.0,75.89686,18.190594,330.8977,79.00901,48.770493,-33.850327,1.4357661,9.71983,94.47508,1.1648539
7_59,0.98429096,-1.1522715,-0.1374124,0.34236676,0.11721499,-0.009534778,113.96843,0.0,75.18672,21.267525,452.30762,77.631065,51.32249,-41.86996,1.9131576,11.627875,135.20749,1.3315879
